pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,entry_time,exit_time,profit,entry_rate,exit_rate,entry_oracle_regime,entry_oracle_bear_prob,entry_oracle_bull_prob,entry_oracle_neutral_prob,entry_oracle_confidence,entry_oracle_prediction_time,entry_oracle_do_predict,exit_oracle_regime,exit_oracle_bear_prob,exit_oracle_bull_prob,exit_oracle_neutral_prob,exit_oracle_confidence,exit_oracle_prediction_time,exit_oracle_do_predict,oracle_regime_changed,oracle_regime_change
BTC/USDT:USDT,320.1856,320.1856,0.007,2021-08-11 01:00:00+00:00,2021-08-13 20:00:00+00:00,45740.8,47932.709310000006,0.001,0.001,4020,0.04503012238291401,14.43241475,trailing_stop_loss,41166.72,-0.1,47932.709310000006,-0.001,43800.0,47980.69,False,,1.0,False,1628643600000,1628884800000,"[{'amount': 0.007, 'safe_price': 45740.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1628643600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 320.50578559999997}, {'amount': 0.007, 'safe_price': 47932.709310000006, 'ft_order_side': 'sell', 'order_filled_timestamp': 1628884800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 335.86449413517}]",-0.255235853186286,4,2021-08-11 01:00:00+00:00,2021-08-13 20:00:00+00:00,14.43241475,45740.8,47932.709310000006,BULL,0.39176568388938904,0.5152525901794434,0.0929817482829094,0.5152525901794434,2021-08-11 01:00:00+00:00,True,BEAR,0.6446249485015869,0.34349343180656433,0.011881649494171143,0.6446249485015869,2021-08-13 20:00:00+00:00,True,True,BULL -> BEAR
BTC/USDT:USDT,321.29027,321.29027,0.007,2021-08-15 17:00:00+00:00,2021-08-17 22:00:00+00:00,45898.61,44456.422009999995,0.001,0.001,3180,0.030128702524881843,9.67037891,trailing_stop_loss,50488.471000000005,-0.1,44456.422009999995,-0.001,44412.01,48074.23,False,,1.0,True,1629046800000,1629237600000,"[{'amount': 0.007, 'safe_price': 45898.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1629046800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 321.61156027}, {'amount': 0.007, 'safe_price': 44456.422009999995, 'ft_order_side': 'buy', 'order_filled_timestamp': 1629237600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 311.50614902406994}]",0.20754820257123582,1,2021-08-15 17:00:00+00:00,2021-08-17 22:00:00+00:00,9.67037891,45898.61,44456.422009999995,BEAR,0.6555928587913513,0.24429868161678314,0.10010850429534912,0.6555928587913513,2021-08-15 17:00:00+00:00,True,BULL,0.24949423968791962,0.6469202637672424,0.10358546674251556,0.6469202637672424,2021-08-17 22:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,340.60474,340.60474,0.007,2021-08-24 14:00:00+00:00,2021-08-25 09:00:00+00:00,48657.82,47177.70056999999,0.001,0.001,1140,0.02918042938146593,9.92905357,trailing_stop_loss,53523.602000000006,-0.1,47177.70056999999,-0.001,47130.57,48760.0,False,,1.0,True,1629813600000,1629882000000,"[{'amount': 0.007, 'safe_price': 48657.82, 'ft_order_side': 'sell', 'order_filled_timestamp': 1629813600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 340.94534473999994}, {'amount': 0.007, 'safe_price': 47177.70056999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1629882000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 330.57414789398996}]",0.23906620605076193,2,2021-08-24 14:00:00+00:00,2021-08-25 09:00:00+00:00,9.92905357,48657.82,47177.70056999999,BEAR,0.6020423173904419,0.30953484773635864,0.08842285722494125,0.6020423173904419,2021-08-24 14:00:00+00:00,True,BULL,0.20892097055912018,0.7625477910041809,0.02853127382695675,0.7625477910041809,2021-08-25 09:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,341.52993,341.52993,0.007,2021-08-29 18:00:00+00:00,2021-09-03 10:00:00+00:00,48789.99,50666.80248,0.001,0.001,6720,0.031794768777205426,10.86972402,trailing_stop_loss,43910.991,-0.1,50666.80248,-0.001,46550.99,50717.52,False,,1.0,False,1630260000000,1630663200000,"[{'amount': 0.007, 'safe_price': 48789.99, 'ft_order_side': 'buy', 'order_filled_timestamp': 1630260000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 341.87145992999996}, {'amount': 0.007, 'safe_price': 50666.80248, 'ft_order_side': 'sell', 'order_filled_timestamp': 1630663200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 355.02228497735996}]",-1.5717657877312374,4,2021-08-29 18:00:00+00:00,2021-09-03 10:00:00+00:00,10.86972402,48789.99,50666.80248,BULL,0.38518497347831726,0.5030330419540405,0.1117820218205452,0.5030330419540405,2021-08-29 18:00:00+00:00,True,BULL,0.3645591139793396,0.5005061626434326,0.13493473827838898,0.5005061626434326,2021-09-03 10:00:00+00:00,True,False,BULL -> BULL
BTC/USDT:USDT,349.32296,349.32296,0.007,2021-09-03 11:00:00+00:00,2021-09-05 20:00:00+00:00,49903.28,51772.725450000005,0.001,0.001,3420,0.034090692345105394,11.92057022,trailing_stop_loss,44912.952,-0.1,51772.725450000005,-0.001,49360.0,51824.55,False,,1.0,False,1630666800000,1630872000000,"[{'amount': 0.007, 'safe_price': 49903.28, 'ft_order_side': 'buy', 'order_filled_timestamp': 1630666800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 349.67228295999996}, {'amount': 0.007, 'safe_price': 51772.725450000005, 'ft_order_side': 'sell', 'order_filled_timestamp': 1630872000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 362.77148722814997}]",-0.4538158944388654,6,2021-09-03 11:00:00+00:00,2021-09-05 20:00:00+00:00,11.92057022,49903.28,51772.725450000005,BEAR,0.7291365265846252,0.20361103117465973,0.06725244969129562,0.7291365265846252,2021-09-03 11:00:00+00:00,True,BEAR,0.9006937742233276,0.0644635334610939,0.034842632710933685,0.9006937742233276,2021-09-05 20:00:00+00:00,True,False,BEAR -> BEAR
BTC/USDT:USDT,324.89716,324.89716,0.007,2021-09-10 00:00:00+00:00,2021-09-10 14:00:00+00:00,46413.88,44921.87699999999,0.001,0.001,840,0.03040760764226245,9.86946602,trailing_stop_loss,51055.268000000004,-0.1,44921.87699999999,-0.001,44877.0,47037.5,False,,1.0,True,1631232000000,1631282400000,"[{'amount': 0.007, 'safe_price': 46413.88, 'ft_order_side': 'sell', 'order_filled_timestamp': 1631232000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 325.22205715999996}, {'amount': 0.007, 'safe_price': 44921.87699999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1631282400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 314.76759213899993}]",0.064795323498941,4,2021-09-10 00:00:00+00:00,2021-09-10 14:00:00+00:00,9.86946602,46413.88,44921.87699999999,BEAR,0.8414029479026794,0.05577368289232254,0.10282337665557861,0.8414029479026794,2021-09-10 00:00:00+00:00,True,BEAR,0.7020370364189148,0.18972311913967133,0.10823988914489746,0.7020370364189148,2021-09-10 14:00:00+00:00,True,False,BEAR -> BEAR
BTC/USDT:USDT,361.5268,361.5268,0.008,2021-09-10 15:00:00+00:00,2021-09-13 14:00:00+00:00,45190.85,43367.25393,0.001,0.001,4260,0.03934678833900689,14.21069356,trailing_stop_loss,49709.935000000005,-0.1,43367.25393,-0.001,43323.93,46933.89,False,,1.0,True,1631286000000,1631541600000,"[{'amount': 0.008, 'safe_price': 45190.85, 'ft_order_side': 'sell', 'order_filled_timestamp': 1631286000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 361.88832679999996}, {'amount': 0.008, 'safe_price': 43367.25393, 'ft_order_side': 'buy', 'order_filled_timestamp': 1631541600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 347.2849694714399}]",0.3303898296656956,0,2021-09-10 15:00:00+00:00,2021-09-13 14:00:00+00:00,14.21069356,45190.85,43367.25393,BULL,0.05772272124886513,0.912305474281311,0.02997179515659809,0.912305474281311,2021-09-10 15:00:00+00:00,True,BULL,0.4276382625102997,0.5577034950256348,0.014658256433904171,0.5577034950256348,2021-09-13 14:00:00+00:00,True,False,BULL -> BULL
BTC/USDT:USDT,369.352,369.352,0.008,2021-09-13 14:00:00+00:00,2021-09-15 10:00:00+00:00,46169.0,47669.93235,0.001,0.001,2640,0.029849180092795937,11.03587922,trailing_stop_loss,41552.1,-0.1,47669.93235,-0.001,43323.93,47717.65,False,,1.0,False,1631541600000,1631700000000,"[{'amount': 0.008, 'safe_price': 46169.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1631541600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 369.72135199999997}, {'amount': 0.008, 'safe_price': 47669.93235, 'ft_order_side': 'sell', 'order_filled_timestamp': 1631700000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 381.7408182588}]",-0.22086812058740002,2,2021-09-13 14:00:00+00:00,2021-09-15 10:00:00+00:00,11.03587922,46169.0,47669.93235,BULL,0.4276382625102997,0.5577034950256348,0.014658256433904171,0.5577034950256348,2021-09-13 14:00:00+00:00,True,BULL,0.26371675729751587,0.6728293299674988,0.06345393508672714,0.6728293299674988,2021-09-15 10:00:00+00:00,True,False,BULL -> BULL
BTC/USDT:USDT,336.38206,336.38206,0.007,2021-09-15 20:00:00+00:00,2021-09-20 11:00:00+00:00,48054.58,43249.122,0.001,0.001,6660,-0.10318685738575849,-34.74491786,stop_loss,43249.122,-0.1,43249.122,-0.1,43200.0,48850.0,False,,1.0,False,1631736000000,1632135600000,"[{'amount': 0.007, 'safe_price': 48054.58, 'ft_order_side': 'buy', 'order_filled_timestamp': 1631736000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 336.71844206}, {'amount': 0.007, 'safe_price': 43249.122, 'ft_order_side': 'sell', 'order_filled_timestamp': 1632135600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 303.046597854}]",-0.46758594919733903,0,2021-09-15 20:00:00+00:00,2021-09-20 11:00:00+00:00,-34.74491786,48054.58,43249.122,BULL,0.4102878272533417,0.4450194239616394,0.14469273388385773,0.4450194239616394,2021-09-15 20:00:00+00:00,True,BULL,0.04003804549574852,0.9577715992927551,0.002190339844673872,0.9577715992927551,2021-09-20 11:00:00+00:00,True,False,BULL -> BULL
BTC/USDT:USDT,333.39144,333.39144,0.008,2021-09-21 01:00:00+00:00,2021-09-21 21:00:00+00:00,41673.93,39509.05051948053,0.001,0.001,1200,0.05025747557331452,16.73865674,roi,45841.323000000004,-0.1,39543.08358,-0.001,39503.58,43629.6,False,,1.0,True,1632186000000,1632258000000,"[{'amount': 0.008, 'safe_price': 41673.93, 'ft_order_side': 'sell', 'order_filled_timestamp': 1632186000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 333.72483143999995}, {'amount': 0.008, 'safe_price': 39509.05051948053, 'ft_order_side': 'buy', 'order_filled_timestamp': 1632258000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 316.3884765600001}]",0.069084744,1,2021-09-21 01:00:00+00:00,2021-09-21 21:00:00+00:00,16.73865674,41673.93,39509.05051948053,BEAR,0.668045699596405,0.27536696195602417,0.0565873384475708,0.668045699596405,2021-09-21 01:00:00+00:00,True,BULL,0.0665186420083046,0.9187027812004089,0.014778561890125275,0.9187027812004089,2021-09-21 21:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,352.73424,352.73424,0.008,2021-09-24 07:00:00+00:00,2021-09-24 09:00:00+00:00,44091.78,42373.72138999999,0.001,0.001,120,0.036954702523091916,13.02215372,trailing_stop_loss,48500.958000000006,-0.1,42373.72138999999,-0.001,42331.39,45134.33,False,,1.0,True,1632466800000,1632474000000,"[{'amount': 0.008, 'safe_price': 44091.78, 'ft_order_side': 'sell', 'order_filled_timestamp': 1632466800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 353.08697423999996}, {'amount': 0.008, 'safe_price': 42373.72138999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1632474000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 339.3287608911199}]",-0.030591146867804512,4,2021-09-24 07:00:00+00:00,2021-09-24 09:00:00+00:00,13.02215372,44091.78,42373.72138999999,BEAR,0.9224146008491516,0.07334332913160324,0.0042420607060194016,0.9224146008491516,2021-09-24 07:00:00+00:00,True,BEAR,0.9224146008491516,0.07334332913160324,0.0042420607060194016,0.9224146008491516,2021-09-24 09:00:00+00:00,True,False,BEAR -> BEAR
BTC/USDT:USDT,338.85632,338.85632,0.008,2021-09-24 10:00:00+00:00,2021-09-24 11:00:00+00:00,42357.04,40690.649999999994,0.001,0.001,60,0.0374182718442374,12.66673848,trailing_stop_loss,46592.744000000006,-0.1,40690.649999999994,-0.001,40650.0,42699.17,False,,1.0,True,1632477600000,1632481200000,"[{'amount': 0.008, 'safe_price': 42357.04, 'ft_order_side': 'sell', 'order_filled_timestamp': 1632477600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 339.19517632000003}, {'amount': 0.008, 'safe_price': 40690.649999999994, 'ft_order_side': 'buy', 'order_filled_timestamp': 1632481200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 325.85072519999994}]",0.0,4,2021-09-24 10:00:00+00:00,2021-09-24 11:00:00+00:00,12.66673848,42357.04,40690.649999999994,BEAR,0.9224146008491516,0.07334332913160324,0.0042420607060194016,0.9224146008491516,2021-09-24 10:00:00+00:00,True,BULL,0.03302054852247238,0.959876537322998,0.0071029276587069035,0.959876537322998,2021-09-24 11:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,345.8788,345.8788,0.008,2021-09-26 10:00:00+00:00,2021-10-01 07:00:00+00:00,43234.85,44749.17603,0.001,0.001,7020,0.032079828042575684,11.10682816,trailing_stop_loss,38911.365,-0.1,44749.17603,-0.001,40708.73,44793.97,False,,1.0,False,1632650400000,1633071600000,"[{'amount': 0.008, 'safe_price': 43234.85, 'ft_order_side': 'buy', 'order_filled_timestamp': 1632650400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 346.2246788}, {'amount': 0.008, 'safe_price': 44749.17603, 'ft_order_side': 'sell', 'order_filled_timestamp': 1633071600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 358.35140164823997}]",-0.30390786985863255,4,2021-09-26 10:00:00+00:00,2021-10-01 07:00:00+00:00,11.10682816,43234.85,44749.17603,BULL,0.08033733069896698,0.8706617951393127,0.04900086298584938,0.8706617951393127,2021-09-26 10:00:00+00:00,True,BEAR,0.9544153809547424,0.043982960283756256,0.0016016002045944333,0.9544153809547424,2021-10-01 07:00:00+00:00,True,True,BULL -> BEAR
BTC/USDT:USDT,378.25193,378.25193,0.007,2021-10-06 14:00:00+00:00,2021-10-06 23:00:00+00:00,54035.99,55761.183,0.001,0.001,540,0.029763239957673073,11.26926096,trailing_stop_loss,48632.390999999996,-0.1,55761.183,-0.001,53802.0,55817.0,False,,1.0,False,1633528800000,1633561200000,"[{'amount': 0.007, 'safe_price': 54035.99, 'ft_order_side': 'buy', 'order_filled_timestamp': 1633528800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 378.63018193}, {'amount': 0.007, 'safe_price': 55761.183, 'ft_order_side': 'sell', 'order_filled_timestamp': 1633561200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 390.71860928099994}]",-0.038509828,2,2021-10-06 14:00:00+00:00,2021-10-06 23:00:00+00:00,11.26926096,54035.99,55761.183,BULL,0.30491429567337036,0.4055323898792267,0.28955334424972534,0.4055323898792267,2021-10-06 14:00:00+00:00,True,BEAR,0.8538792729377747,0.14313818514347076,0.0029825675301253796,0.8538792729377747,2021-10-06 23:00:00+00:00,True,True,BULL -> BEAR
BTC/USDT:USDT,385.16212,385.16212,0.007,2021-10-13 06:00:00+00:00,2021-10-15 16:00:00+00:00,55023.16,60525.47600000001,0.001,0.001,3480,-0.10086839745768822,-38.81183512,stop_loss,60525.47600000001,-0.1,60525.47600000001,-0.1,54271.24,61600.0,False,,1.0,True,1634104800000,1634313600000,"[{'amount': 0.007, 'safe_price': 55023.16, 'ft_order_side': 'sell', 'order_filled_timestamp': 1634104800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 385.54728212}, {'amount': 0.007, 'safe_price': 60525.47600000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1634313600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 424.102010332}]",0.5132173336520599,4,2021-10-13 06:00:00+00:00,2021-10-15 16:00:00+00:00,-38.81183512,55023.16,60525.47600000001,BEAR,0.8396314978599548,0.12689240276813507,0.033476073294878006,0.8396314978599548,2021-10-13 06:00:00+00:00,True,BEAR,0.9356297850608826,0.06235567107796669,0.002014532219618559,0.9356297850608826,2021-10-15 16:00:00+00:00,True,False,BEAR -> BEAR
BTC/USDT:USDT,311.6016,311.6016,0.005,2021-10-19 08:00:00+00:00,2021-10-19 19:00:00+00:00,62320.32,64313.07255,0.001,0.001,660,0.02966441940429879,9.25272403,trailing_stop_loss,56088.288,-0.1,64313.07255,-0.001,61300.0,64377.45,False,,1.0,False,1634630400000,1634670000000,"[{'amount': 0.005, 'safe_price': 62320.32, 'ft_order_side': 'buy', 'order_filled_timestamp': 1634630400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 311.9132016}, {'amount': 0.005, 'safe_price': 64313.07255, 'ft_order_side': 'sell', 'order_filled_timestamp': 1634670000000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 321.88692811274996}]",-0.07787175858400001,1,2021-10-19 08:00:00+00:00,2021-10-19 19:00:00+00:00,9.25272403,62320.32,64313.07255,BULL,0.426852285861969,0.44776424765586853,0.1253834068775177,0.44776424765586853,2021-10-19 08:00:00+00:00,True,BEAR,0.9434839487075806,0.05544058606028557,0.0010754530085250735,0.9434839487075806,2021-10-19 19:00:00+00:00,True,True,BULL -> BEAR
BTC/USDT:USDT,318.0749,318.0749,0.005,2021-10-22 09:00:00+00:00,2021-11-08 23:00:00+00:00,63614.98,67864.95711,0.001,0.001,25320,0.04751567689190243,15.12865772,trailing_stop_loss,57253.482,-0.1,67864.95711,-0.001,57550.0,67932.89,False,,1.0,False,1634893200000,1636412400000,"[{'amount': 0.005, 'safe_price': 63614.98, 'ft_order_side': 'buy', 'order_filled_timestamp': 1634893200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 318.39297489999996}, {'amount': 0.005, 'safe_price': 67864.95711, 'ft_order_side': 'sell', 'order_filled_timestamp': 1636412400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 339.66411033555}]",-5.463828146955763,0,2021-10-22 09:00:00+00:00,2021-11-08 23:00:00+00:00,15.12865772,63614.98,67864.95711,BULL,0.18073605000972748,0.7989048361778259,0.02035909704864025,0.7989048361778259,2021-10-22 09:00:00+00:00,True,BEAR,0.8034842014312744,0.18226750195026398,0.014248326420783997,0.8034842014312744,2021-11-08 23:00:00+00:00,True,True,BULL -> BEAR
BTC/USDT:USDT,339.4935,339.4935,0.005,2021-11-09 08:00:00+00:00,2021-11-16 01:00:00+00:00,67898.7,61108.83,0.001,0.001,9660,-0.10793809350945203,-36.68092543,stop_loss,61108.83,-0.1,61108.83,-0.1,60719.0,69198.7,False,,1.0,False,1636444800000,1637024400000,"[{'amount': 0.005, 'safe_price': 67898.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1636444800000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 339.83299349999993}, {'amount': 0.005, 'safe_price': 61108.83, 'ft_order_side': 'sell', 'order_filled_timestamp': 1637024400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 305.84969414999995}]",-2.086537777649209,1,2021-11-09 08:00:00+00:00,2021-11-16 01:00:00+00:00,-36.68092543,67898.7,61108.83,BULL,0.4555727541446686,0.507826566696167,0.036600660532712936,0.507826566696167,2021-11-09 08:00:00+00:00,True,BULL,0.1803341656923294,0.7085524201393127,0.11111341416835785,0.7085524201393127,2021-11-16 01:00:00+00:00,True,False,BULL -> BULL
BTC/USDT:USDT,358.6962,358.6962,0.006,2021-11-18 08:00:00+00:00,2021-11-18 15:00:00+00:00,59782.7,57592.52498999999,0.001,0.001,420,0.03480703933507727,12.47266759,trailing_stop_loss,65760.97,-0.1,57592.52498999999,-0.001,57534.99,59998.17,False,,1.0,True,1637222400000,1637247600000,"[{'amount': 0.006, 'safe_price': 59782.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1637222400000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 359.0548961999999}, {'amount': 0.006, 'safe_price': 57592.52498999999, 'ft_order_side': 'buy', 'order_filled_timestamp': 1637247600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 345.90070508993995}]",0.035868875087484,3,2021-11-18 08:00:00+00:00,2021-11-18 15:00:00+00:00,12.47266759,59782.7,57592.52498999999,BEAR,0.6589484214782715,0.21367637813091278,0.12737520039081573,0.6589484214782715,2021-11-18 08:00:00+00:00,True,BEAR,0.5601335167884827,0.27453798055648804,0.1653285175561905,0.5601335167884827,2021-11-18 15:00:00+00:00,True,False,BEAR -> BEAR
BTC/USDT:USDT,348.80916,348.80916,0.006,2021-11-18 16:00:00+00:00,2021-11-19 02:00:00+00:00,58134.86,55895.84,0.001,0.001,600,0.03679976493477148,12.823259,trailing_stop_loss,63948.346000000005,-0.1,55895.84,-0.001,55840.0,58500.0,False,,1.0,True,1637251200000,1637287200000,"[{'amount': 0.006, 'safe_price': 58134.86, 'ft_order_side': 'sell', 'order_filled_timestamp': 1637251200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 349.15796916}, {'amount': 0.006, 'safe_price': 55895.84, 'ft_order_side': 'buy', 'order_filled_timestamp': 1637287200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 335.71041504}]",0.07332320373224074,4,2021-11-18 16:00:00+00:00,2021-11-19 02:00:00+00:00,12.823259,58134.86,55895.84,BEAR,0.5601335167884827,0.27453798055648804,0.1653285175561905,0.5601335167884827,2021-11-18 16:00:00+00:00,True,BULL,0.1698465347290039,0.7959621548652649,0.034191302955150604,0.7959621548652649,2021-11-19 02:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,352.28118,352.28118,0.006,2021-11-21 04:00:00+00:00,2021-11-22 05:00:00+00:00,58713.53,56856.799999999996,0.001,0.001,1500,0.029986371836424688,10.55307082,trailing_stop_loss,64584.883,-0.1,56856.799999999996,-0.001,56800.0,60052.82,False,,1.0,True,1637467200000,1637557200000,"[{'amount': 0.006, 'safe_price': 58713.53, 'ft_order_side': 'sell', 'order_filled_timestamp': 1637467200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 352.63346118}, {'amount': 0.006, 'safe_price': 56856.799999999996, 'ft_order_side': 'buy', 'order_filled_timestamp': 1637557200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 341.4819407999999}]",0.106112802,0,2021-11-21 04:00:00+00:00,2021-11-22 05:00:00+00:00,10.55307082,58713.53,56856.799999999996,BEAR,0.48605430126190186,0.3951285183429718,0.11881721019744873,0.48605430126190186,2021-11-21 04:00:00+00:00,True,BULL,0.08276567608118057,0.8807272911071777,0.036506976932287216,0.8807272911071777,2021-11-22 05:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,353.28582,353.28582,0.006,2021-11-22 14:00:00+00:00,2021-12-03 20:00:00+00:00,58880.97,52992.873,0.001,0.001,16200,-0.10624574641675584,-37.57265076,stop_loss,52992.873,-0.1,52992.873,-0.1,50604.0,59449.62,False,,1.0,False,1637589600000,1638561600000,"[{'amount': 0.006, 'safe_price': 58880.97, 'ft_order_side': 'buy', 'order_filled_timestamp': 1637589600000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 353.63910581999994}, {'amount': 0.006, 'safe_price': 52992.873, 'ft_order_side': 'sell', 'order_filled_timestamp': 1638561600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 318.275195238}]",-1.5728256987784717,4,2021-11-22 14:00:00+00:00,2021-12-03 20:00:00+00:00,-37.57265076,58880.97,52992.873,BULL,0.36532899737358093,0.5990589261054993,0.035612091422080994,0.5990589261054993,2021-11-22 14:00:00+00:00,True,BULL,0.00836728885769844,0.9905203580856323,0.001112357247620821,0.9905203580856323,2021-12-03 20:00:00+00:00,True,False,BULL -> BULL
BTC/USDT:USDT,337.16683,337.16683,0.007,2021-12-06 07:00:00+00:00,2021-12-13 16:00:00+00:00,48166.69,46618.58201,0.001,0.001,10620,0.0324926422364299,10.94448574,trailing_stop_loss,52983.359000000004,-0.1,46618.58201,-0.001,46572.01,51929.0,False,,1.0,True,1638774000000,1639411200000,"[{'amount': 0.007, 'safe_price': 48166.69, 'ft_order_side': 'sell', 'order_filled_timestamp': 1638774000000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 337.50399682999995}, {'amount': 0.007, 'safe_price': 46618.58201, 'ft_order_side': 'buy', 'order_filled_timestamp': 1639411200000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 326.65640414406994}]",0.7712267179659893,0,2021-12-06 07:00:00+00:00,2021-12-13 16:00:00+00:00,10.94448574,48166.69,46618.58201,BEAR,0.7571536302566528,0.21177878975868225,0.0310676246881485,0.7571536302566528,2021-12-06 07:00:00+00:00,True,BULL,0.028971681371331215,0.9685508012771606,0.0024775362107902765,0.9685508012771606,2021-12-13 16:00:00+00:00,True,True,BEAR -> BULL
BTC/USDT:USDT,337.96154,337.96154,0.007,2021-12-14 22:00:00+00:00,2021-12-23 17:00:00+00:00,48280.22,50144.09571,0.001,0.001,12660,0.03404993982421816,11.51907767,trailing_stop_loss,43452.198000000004,-0.1,50144.09571,-0.001,45373.11,50194.29,False,,1.0,False,1639519200000,1640278800000,"[{'amount': 0.007, 'safe_price': 48280.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1639519200000, 'ft_is_entry': True, 'ft_order_tag': '', 'cost': 338.29950154}, {'amount': 0.007, 'safe_price': 50144.09571, 'ft_order_side': 'sell', 'order_filled_timestamp': 1640278800000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 351.35967863997}]",-0.8390820950000116,3,2021-12-14 22:00:00+00:00,2021-12-23 17:00:00+00:00,11.51907767,48280.22,50144.09571,BULL,0.45301553606987,0.49957358837127686,0.047410864382982254,0.49957358837127686,2021-12-14 22:00:00+00:00,True,BEAR,0.6090752482414246,0.30784621834754944,0.08307848125696182,0.6090752482414246,2021-12-23 17:00:00+00:00,True,True,BULL -> BEAR
